X	PHI
   2.264	  -0.737
   2.264	  -0.736
   2.265	  -0.736
   2.266	  -0.735
   2.266	  -0.735
   2.267	  -0.734
   2.267	  -0.733
   2.268	  -0.733
   2.269	  -0.732
   2.269	  -0.732
   2.270	  -0.731
   2.270	  -0.730
   2.271	  -0.730
   2.272	  -0.729
   2.272	  -0.729
   2.273	  -0.728
   2.273	  -0.727
   2.274	  -0.727
   2.275	  -0.726
   2.275	  -0.726
   2.276	  -0.725
   2.276	  -0.724
   2.277	  -0.724
   2.278	  -0.723
   2.278	  -0.723
   2.279	  -0.722
   2.279	  -0.721
   2.280	  -0.721
   2.281	  -0.720
   2.281	  -0.720
   2.282	  -0.719
   2.282	  -0.718
   2.283	  -0.718
   2.284	  -0.717
   2.284	  -0.717
   2.285	  -0.716
   2.285	  -0.715
   2.286	  -0.715
   2.287	  -0.714
   2.287	  -0.714
   2.288	  -0.713
   2.288	  -0.712
   2.289	  -0.712
   2.290	  -0.711
   2.290	  -0.711
   2.291	  -0.710
   2.291	  -0.709
   2.292	  -0.709
   2.293	  -0.708
   2.293	  -0.708
   2.294	  -0.707
   2.294	  -0.706
   2.295	  -0.706
   2.296	  -0.705
   2.296	  -0.705
   2.297	  -0.704
   2.297	  -0.703
   2.298	  -0.703
   2.299	  -0.702
   2.299	  -0.702
   2.300	  -0.701
   2.300	  -0.700
   2.301	  -0.700
   2.302	  -0.699
   2.302	  -0.699
   2.303	  -0.698
   2.303	  -0.697
   2.304	  -0.697
   2.305	  -0.696
   2.305	  -0.696
   2.306	  -0.695
   2.306	  -0.694
   2.307	  -0.694
   2.308	  -0.693
   2.308	  -0.693
   2.309	  -0.692
   2.309	  -0.691
   2.310	  -0.691
   2.311	  -0.690
   2.311	  -0.690
   2.312	  -0.689
   2.312	  -0.688
   2.313	  -0.688
   2.314	  -0.687
   2.314	  -0.687
   2.315	  -0.686
   2.315	  -0.685
   2.316	  -0.685
   2.317	  -0.684
   2.317	  -0.684
   2.318	  -0.683
   2.318	  -0.682
   2.319	  -0.682
   2.320	  -0.681
   2.320	  -0.681
   2.321	  -0.680
   2.321	  -0.679
   2.322	  -0.679
   2.323	  -0.678
   2.323	  -0.678
   2.324	  -0.677
   2.324	  -0.676
   2.325	  -0.676
   2.326	  -0.675
   2.326	  -0.675
   2.327	  -0.674
   2.327	  -0.673
   2.328	  -0.673
   2.329	  -0.672
   2.329	  -0.672
   2.330	  -0.671
   2.330	  -0.670
   2.331	  -0.670
   2.332	  -0.669
   2.332	  -0.669
   2.333	  -0.668
   2.333	  -0.667
   2.334	  -0.667
   2.335	  -0.666
   2.335	  -0.666
   2.336	  -0.665
   2.336	  -0.664
   2.337	  -0.664
   2.338	  -0.663
   2.338	  -0.663
   2.339	  -0.662
   2.339	  -0.661
   2.340	  -0.661
   2.341	  -0.660
   2.341	  -0.660
   2.342	  -0.659
   2.342	  -0.658
   2.343	  -0.658
   2.344	  -0.657
   2.344	  -0.657
   2.345	  -0.656
   2.345	  -0.655
   2.346	  -0.655
   2.347	  -0.654
   2.347	  -0.654
   2.348	  -0.653
   2.348	  -0.652
   2.349	  -0.652
   2.350	  -0.651
   2.350	  -0.651
   2.351	  -0.650
   2.351	  -0.649
   2.352	  -0.649
   2.353	  -0.648
   2.353	  -0.648
   2.354	  -0.647
   2.354	  -0.646
   2.355	  -0.646
   2.356	  -0.645
   2.356	  -0.645
   2.357	  -0.644
   2.357	  -0.643
   2.358	  -0.643
   2.359	  -0.642
   2.359	  -0.642
   2.360	  -0.641
   2.360	  -0.640
   2.361	  -0.640
   2.362	  -0.639
   2.362	  -0.639
   2.363	  -0.638
   2.363	  -0.637
   2.364	  -0.637
   2.365	  -0.636
   2.365	  -0.636
   2.366	  -0.635
   2.366	  -0.634
   2.367	  -0.634
   2.368	  -0.633
   2.368	  -0.633
   2.369	  -0.632
   2.369	  -0.631
   2.370	  -0.631
   2.371	  -0.630
   2.371	  -0.630
   2.372	  -0.629
   2.372	  -0.628
   2.373	  -0.628
   2.374	  -0.627
   2.374	  -0.627
   2.375	  -0.626
   2.375	  -0.625
   2.376	  -0.625
   2.377	  -0.624
   2.377	  -0.624
   2.378	  -0.623
   2.378	  -0.622
   2.379	  -0.622
   2.380	  -0.621
   2.380	  -0.621
   2.381	  -0.620
   2.381	  -0.619
   2.382	  -0.619
   2.383	  -0.618
   2.383	  -0.618
   2.384	  -0.617
   2.384	  -0.616
   2.385	  -0.616
   2.386	  -0.615
   2.386	  -0.615
   2.387	  -0.614
   2.387	  -0.613
   2.388	  -0.613
   2.389	  -0.612
   2.389	  -0.612
   2.390	  -0.611
   2.390	  -0.610
   2.391	  -0.610
   2.392	  -0.609
   2.392	  -0.609
   2.393	  -0.608
   2.393	  -0.607
   2.394	  -0.607
   2.395	  -0.606
   2.395	  -0.606
   2.396	  -0.605
   2.396	  -0.604
   2.397	  -0.604
   2.398	  -0.603
   2.398	  -0.603
   2.399	  -0.602
   2.399	  -0.601
   2.400	  -0.601
   2.401	  -0.600
   2.401	  -0.600
   2.402	  -0.599
   2.402	  -0.598
   2.403	  -0.598
   2.404	  -0.597
   2.404	  -0.597
   2.405	  -0.596
   2.405	  -0.595
   2.406	  -0.595
   2.407	  -0.594
   2.407	  -0.594
   2.408	  -0.593
   2.408	  -0.592
   2.409	  -0.592
   2.410	  -0.591
   2.410	  -0.591
   2.411	  -0.590
   2.411	  -0.589
   2.412	  -0.589
   2.413	  -0.588
   2.413	  -0.588
   2.414	  -0.587
   2.414	  -0.586
   2.415	  -0.586
   2.416	  -0.585
   2.416	  -0.585
   2.417	  -0.584
   2.417	  -0.583
   2.418	  -0.583
   2.419	  -0.582
   2.419	  -0.582
   2.420	  -0.581
   2.420	  -0.580
   2.421	  -0.580
   2.422	  -0.579
   2.422	  -0.579
   2.423	  -0.578
   2.423	  -0.577
   2.424	  -0.577
   2.425	  -0.576
   2.425	  -0.576
   2.426	  -0.575
   2.426	  -0.574
   2.427	  -0.574
   2.428	  -0.573
   2.428	  -0.573
   2.429	  -0.572
   2.429	  -0.571
   2.430	  -0.571
   2.431	  -0.570
   2.431	  -0.570
   2.432	  -0.569
   2.432	  -0.568
   2.433	  -0.568
   2.434	  -0.567
   2.434	  -0.567
   2.435	  -0.566
   2.435	  -0.565
   2.436	  -0.565
   2.437	  -0.564
   2.437	  -0.564
   2.438	  -0.563
   2.438	  -0.562
   2.439	  -0.562
   2.440	  -0.561
   2.440	  -0.561
   2.441	  -0.560
   2.441	  -0.559
   2.442	  -0.559
   2.443	  -0.558
   2.443	  -0.558
   2.444	  -0.557
   2.444	  -0.556
   2.445	  -0.556
   2.446	  -0.555
   2.446	  -0.555
   2.447	  -0.554
   2.447	  -0.553
   2.448	  -0.553
   2.449	  -0.552
   2.449	  -0.552
   2.450	  -0.551
   2.450	  -0.550
   2.451	  -0.550
   2.452	  -0.549
   2.452	  -0.549
   2.453	  -0.548
   2.453	  -0.547
   2.454	  -0.547
   2.455	  -0.546
   2.455	  -0.546
   2.456	  -0.545
   2.456	  -0.544
   2.457	  -0.544
   2.458	  -0.543
   2.458	  -0.543
   2.459	  -0.542
   2.459	  -0.541
   2.460	  -0.541
   2.461	  -0.540
   2.461	  -0.540
   2.462	  -0.539
   2.462	  -0.538
   2.463	  -0.538
   2.464	  -0.537
   2.464	  -0.537
   2.465	  -0.536
   2.465	  -0.535
   2.466	  -0.535
   2.467	  -0.534
   2.467	  -0.534
   2.468	  -0.533
   2.468	  -0.532
   2.469	  -0.532
   2.470	  -0.531
   2.470	  -0.531
   2.471	  -0.530
   2.471	  -0.529
   2.472	  -0.529
   2.473	  -0.528
   2.473	  -0.528
   2.474	  -0.527
   2.474	  -0.526
   2.475	  -0.526
   2.476	  -0.525
   2.476	  -0.525
   2.477	  -0.524
   2.477	  -0.523
   2.478	  -0.523
   2.479	  -0.522
   2.479	  -0.522
   2.480	  -0.521
   2.480	  -0.520
   2.481	  -0.520
   2.482	  -0.519
   2.482	  -0.519
   2.483	  -0.518
   2.483	  -0.517
   2.484	  -0.517
   2.485	  -0.516
   2.485	  -0.516
   2.486	  -0.515
   2.486	  -0.514
   2.487	  -0.514
   2.488	  -0.513
   2.488	  -0.513
   2.489	  -0.512
   2.489	  -0.511
   2.490	  -0.511
   2.491	  -0.510
   2.491	  -0.510
   2.492	  -0.509
   2.492	  -0.508
   2.493	  -0.508
   2.494	  -0.507
   2.494	  -0.507
   2.495	  -0.506
   2.495	  -0.505
   2.496	  -0.505
   2.497	  -0.504
   2.497	  -0.504
   2.498	  -0.503
   2.498	  -0.502
   2.499	  -0.502
   2.500	  -0.501
   2.500	  -0.501
   2.501	  -0.500
   2.501	  -0.499
   2.502	  -0.499
   2.503	  -0.498
   2.503	  -0.497
   2.504	  -0.497
   2.504	  -0.496
   2.505	  -0.496
   2.506	  -0.495
   2.506	  -0.494
   2.507	  -0.494
   2.507	  -0.493
   2.508	  -0.493
   2.509	  -0.492
   2.509	  -0.491
   2.510	  -0.491
   2.510	  -0.490
   2.511	  -0.490
   2.512	  -0.489
   2.512	  -0.488
   2.513	  -0.488
   2.513	  -0.487
   2.514	  -0.487
   2.515	  -0.486
   2.515	  -0.485
   2.516	  -0.485
   2.516	  -0.484
   2.517	  -0.484
   2.518	  -0.483
   2.518	  -0.482
   2.519	  -0.482
   2.519	  -0.481
   2.520	  -0.481
   2.521	  -0.480
   2.521	  -0.479
   2.522	  -0.479
   2.522	  -0.478
   2.523	  -0.478
   2.524	  -0.477
   2.524	  -0.476
   2.525	  -0.476
   2.525	  -0.475
   2.526	  -0.475
   2.527	  -0.474
   2.527	  -0.473
   2.528	  -0.473
   2.528	  -0.472
   2.529	  -0.472
   2.530	  -0.471
   2.530	  -0.470
   2.531	  -0.470
   2.531	  -0.469
   2.532	  -0.469
   2.533	  -0.468
   2.533	  -0.467
   2.534	  -0.467
   2.534	  -0.466
   2.535	  -0.466
   2.536	  -0.465
   2.536	  -0.464
   2.537	  -0.464
   2.537	  -0.463
   2.538	  -0.463
   2.539	  -0.462
   2.539	  -0.461
   2.540	  -0.461
   2.540	  -0.460
   2.541	  -0.460
   2.542	  -0.459
   2.542	  -0.458
   2.543	  -0.458
   2.543	  -0.457
   2.544	  -0.457
   2.545	  -0.456
   2.545	  -0.455
   2.546	  -0.455
   2.546	  -0.454
   2.547	  -0.454
   2.548	  -0.453
   2.548	  -0.452
   2.549	  -0.452
   2.549	  -0.451
   2.550	  -0.451
   2.551	  -0.450
   2.551	  -0.449
   2.552	  -0.449
   2.552	  -0.448
   2.553	  -0.448
   2.554	  -0.447
   2.554	  -0.446
   2.555	  -0.446
   2.555	  -0.445
   2.556	  -0.445
   2.557	  -0.444
   2.557	  -0.443
   2.558	  -0.443
   2.558	  -0.442
   2.559	  -0.442
   2.560	  -0.441
   2.560	  -0.440
   2.561	  -0.440
   2.561	  -0.439
   2.562	  -0.439
   2.563	  -0.438
   2.563	  -0.437
   2.564	  -0.437
   2.564	  -0.436
   2.565	  -0.436
   2.566	  -0.435
   2.566	  -0.434
   2.567	  -0.434
   2.567	  -0.433
   2.568	  -0.433
   2.569	  -0.432
   2.569	  -0.431
   2.570	  -0.431
   2.570	  -0.430
   2.571	  -0.430
   2.572	  -0.429
   2.572	  -0.428
   2.573	  -0.428
   2.573	  -0.427
   2.574	  -0.427
   2.575	  -0.426
   2.575	  -0.425
   2.576	  -0.425
   2.576	  -0.424
   2.577	  -0.424
   2.578	  -0.423
   2.578	  -0.422
   2.579	  -0.422
   2.579	  -0.421
   2.580	  -0.421
   2.581	  -0.420
   2.581	  -0.419
   2.582	  -0.419
   2.582	  -0.418
   2.583	  -0.418
   2.584	  -0.417
   2.584	  -0.416
   2.585	  -0.416
   2.585	  -0.415
   2.586	  -0.415
   2.587	  -0.414
   2.587	  -0.413
   2.588	  -0.413
   2.588	  -0.412
   2.589	  -0.412
   2.590	  -0.411
   2.590	  -0.410
   2.591	  -0.410
   2.591	  -0.409
   2.592	  -0.409
   2.593	  -0.408
   2.593	  -0.407
   2.594	  -0.407
   2.594	  -0.406
   2.595	  -0.406
   2.596	  -0.405
   2.596	  -0.404
   2.597	  -0.404
   2.597	  -0.403
   2.598	  -0.403
   2.599	  -0.402
   2.599	  -0.401
   2.600	  -0.401
   2.600	  -0.400
   2.601	  -0.400
   2.602	  -0.399
   2.602	  -0.398
   2.603	  -0.398
   2.603	  -0.397
   2.604	  -0.397
   2.605	  -0.396
   2.605	  -0.395
   2.606	  -0.395
   2.606	  -0.394
   2.607	  -0.394
   2.608	  -0.393
   2.608	  -0.392
   2.609	  -0.392
   2.609	  -0.391
   2.610	  -0.391
   2.611	  -0.390
   2.611	  -0.389
   2.612	  -0.389
   2.612	  -0.388
   2.613	  -0.388
   2.614	  -0.387
   2.614	  -0.386
   2.615	  -0.386
   2.615	  -0.385
   2.616	  -0.385
   2.617	  -0.384
   2.617	  -0.383
   2.618	  -0.383
   2.618	  -0.382
   2.619	  -0.382
   2.620	  -0.381
   2.620	  -0.380
   2.621	  -0.380
   2.621	  -0.379
   2.622	  -0.379
   2.623	  -0.378
   2.623	  -0.377
   2.624	  -0.377
   2.624	  -0.376
   2.625	  -0.376
   2.626	  -0.375
   2.626	  -0.374
   2.627	  -0.374
   2.627	  -0.373
   2.628	  -0.373
   2.629	  -0.372
   2.629	  -0.371
   2.630	  -0.371
   2.630	  -0.370
   2.631	  -0.370
   2.632	  -0.369
   2.632	  -0.368
   2.633	  -0.368
   2.633	  -0.367
   2.634	  -0.367
   2.635	  -0.366
   2.635	  -0.365
   2.636	  -0.365
   2.636	  -0.364
   2.637	  -0.364
   2.638	  -0.363
   2.638	  -0.362
   2.639	  -0.362
   2.639	  -0.361
   2.640	  -0.361
   2.641	  -0.360
   2.641	  -0.359
   2.642	  -0.359
   2.642	  -0.358
   2.643	  -0.358
   2.644	  -0.357
   2.644	  -0.356
   2.645	  -0.356
   2.645	  -0.355
   2.646	  -0.355
   2.647	  -0.354
   2.647	  -0.353
   2.648	  -0.353
   2.648	  -0.352
   2.649	  -0.352
   2.650	  -0.351
   2.650	  -0.350
   2.651	  -0.350
   2.651	  -0.349
   2.652	  -0.349
   2.653	  -0.348
   2.653	  -0.347
   2.654	  -0.347
   2.654	  -0.346
   2.655	  -0.346
   2.656	  -0.345
   2.656	  -0.344
   2.657	  -0.344
   2.657	  -0.343
   2.658	  -0.343
   2.659	  -0.342
   2.659	  -0.341
   2.660	  -0.341
   2.660	  -0.340
   2.661	  -0.340
   2.662	  -0.339
   2.662	  -0.338
   2.663	  -0.338
   2.663	  -0.337
   2.664	  -0.337
   2.665	  -0.336
   2.665	  -0.335
   2.666	  -0.335
   2.666	  -0.334
   2.667	  -0.334
   2.668	  -0.333
   2.668	  -0.332
   2.669	  -0.332
   2.669	  -0.331
   2.670	  -0.331
   2.671	  -0.330
   2.671	  -0.329
   2.672	  -0.329
   2.672	  -0.328
   2.673	  -0.328
   2.674	  -0.327
   2.674	  -0.326
   2.675	  -0.326
   2.675	  -0.325
   2.676	  -0.325
   2.677	  -0.324
   2.677	  -0.323
   2.678	  -0.323
   2.678	  -0.322
   2.679	  -0.322
   2.680	  -0.321
   2.680	  -0.320
   2.681	  -0.320
   2.681	  -0.319
   2.682	  -0.319
   2.683	  -0.318
   2.683	  -0.317
   2.684	  -0.317
   2.684	  -0.316
   2.685	  -0.316
   2.686	  -0.315
   2.686	  -0.314
   2.687	  -0.314
   2.687	  -0.313
   2.688	  -0.313
   2.689	  -0.312
   2.689	  -0.311
   2.690	  -0.311
   2.690	  -0.310
   2.691	  -0.310
   2.692	  -0.309
   2.692	  -0.308
   2.693	  -0.308
   2.693	  -0.307
   2.694	  -0.307
   2.695	  -0.306
   2.695	  -0.305
   2.696	  -0.305
   2.696	  -0.304
   2.697	  -0.304
   2.698	  -0.303
   2.698	  -0.302
   2.699	  -0.302
   2.699	  -0.301
   2.700	  -0.301
   2.701	  -0.300
   2.701	  -0.299
   2.702	  -0.299
   2.702	  -0.298
   2.703	  -0.298
   2.704	  -0.297
   2.704	  -0.296
   2.705	  -0.296
   2.705	  -0.295
   2.706	  -0.295
   2.707	  -0.294
   2.707	  -0.293
   2.708	  -0.293
   2.708	  -0.292
   2.709	  -0.292
   2.710	  -0.291
   2.710	  -0.290
   2.711	  -0.290
   2.711	  -0.289
   2.712	  -0.289
   2.713	  -0.288
   2.713	  -0.287
   2.714	  -0.287
   2.714	  -0.286
   2.715	  -0.286
   2.716	  -0.285
   2.716	  -0.284
   2.717	  -0.284
   2.717	  -0.283
   2.718	  -0.283
   2.719	  -0.282
   2.719	  -0.281
   2.720	  -0.281
   2.720	  -0.280
   2.721	  -0.280
   2.722	  -0.279
   2.722	  -0.278
   2.723	  -0.278
   2.723	  -0.277
   2.724	  -0.277
   2.725	  -0.276
   2.725	  -0.275
   2.726	  -0.275
   2.726	  -0.274
   2.727	  -0.274
   2.728	  -0.273
   2.728	  -0.272
   2.729	  -0.272
   2.729	  -0.271
   2.730	  -0.271
   2.731	  -0.270
   2.731	  -0.269
   2.732	  -0.269
   2.732	  -0.268
   2.733	  -0.268
   2.734	  -0.267
   2.734	  -0.266
   2.735	  -0.266
   2.735	  -0.265
   2.736	  -0.265
   2.737	  -0.264
   2.737	  -0.263
   2.738	  -0.263
   2.738	  -0.262
   2.739	  -0.262
   2.740	  -0.261
   2.740	  -0.260
   2.741	  -0.260
   2.741	  -0.259
   2.742	  -0.259
   2.743	  -0.258
   2.743	  -0.257
   2.744	  -0.257
   2.744	  -0.256
   2.745	  -0.256
   2.746	  -0.255
   2.746	  -0.254
   2.747	  -0.254
   2.747	  -0.253
   2.748	  -0.253
   2.749	  -0.252
   2.749	  -0.251
   2.750	  -0.251
   2.750	  -0.250
   2.751	  -0.250
   2.752	  -0.249
   2.752	  -0.248
   2.753	  -0.248
   2.753	  -0.247
   2.754	  -0.247
   2.755	  -0.246
   2.755	  -0.245
   2.756	  -0.245
   2.756	  -0.244
   2.757	  -0.244
   2.758	  -0.243
   2.758	  -0.242
   2.759	  -0.242
   2.759	  -0.241
   2.760	  -0.241
   2.761	  -0.240
   2.761	  -0.239
   2.762	  -0.239
   2.762	  -0.238
   2.763	  -0.238
   2.764	  -0.237
   2.764	  -0.236
   2.765	  -0.236
   2.765	  -0.235
   2.766	  -0.235
   2.767	  -0.234
   2.767	  -0.233
   2.768	  -0.233
   2.768	  -0.232
   2.769	  -0.232
   2.770	  -0.231
   2.770	  -0.230
   2.771	  -0.230
   2.771	  -0.229
   2.772	  -0.229
   2.773	  -0.228
   2.773	  -0.227
   2.774	  -0.227
   2.774	  -0.226
   2.775	  -0.226
   2.776	  -0.225
   2.776	  -0.224
   2.777	  -0.224
   2.777	  -0.223
   2.778	  -0.223
   2.779	  -0.222
   2.779	  -0.221
   2.780	  -0.221
   2.780	  -0.220
   2.781	  -0.220
   2.782	  -0.219
   2.782	  -0.218
   2.783	  -0.218
   2.783	  -0.217
   2.784	  -0.217
   2.785	  -0.216
   2.785	  -0.215
   2.786	  -0.215
   2.786	  -0.214
   2.787	  -0.214
   2.788	  -0.213
   2.788	  -0.212
   2.789	  -0.212
   2.789	  -0.211
   2.790	  -0.211
   2.791	  -0.210
   2.791	  -0.209
   2.792	  -0.209
   2.792	  -0.208
   2.793	  -0.208
   2.794	  -0.207
   2.794	  -0.206
   2.795	  -0.206
   2.795	  -0.205
   2.796	  -0.205
   2.797	  -0.204
   2.797	  -0.203
   2.798	  -0.203
   2.798	  -0.202
   2.799	  -0.202
   2.800	  -0.201
   2.800	  -0.200
   2.801	  -0.200
   2.801	  -0.199
   2.802	  -0.199
   2.803	  -0.198
   2.803	  -0.197
   2.804	  -0.197
   2.804	  -0.196
   2.805	  -0.196
   2.806	  -0.195
   2.806	  -0.194
   2.807	  -0.194
   2.807	  -0.193
   2.808	  -0.193
   2.809	  -0.192
   2.809	  -0.191
   2.810	  -0.191
   2.810	  -0.190
   2.811	  -0.190
   2.812	  -0.189
   2.812	  -0.188
   2.813	  -0.188
   2.813	  -0.187
   2.814	  -0.187
   2.815	  -0.186
   2.815	  -0.185
   2.816	  -0.185
   2.816	  -0.184
   2.817	  -0.184
   2.818	  -0.183
   2.818	  -0.182
   2.819	  -0.182
   2.819	  -0.181
   2.820	  -0.181
   2.821	  -0.180
   2.821	  -0.179
   2.822	  -0.179
   2.822	  -0.178
   2.823	  -0.178
   2.824	  -0.177
   2.824	  -0.176
   2.825	  -0.176
   2.825	  -0.175
   2.826	  -0.175
   2.827	  -0.174
   2.827	  -0.173
   2.828	  -0.173
   2.828	  -0.172
   2.829	  -0.172
   2.830	  -0.171
   2.830	  -0.170
   2.831	  -0.170
   2.831	  -0.169
   2.832	  -0.169
   2.833	  -0.168
   2.833	  -0.167
   2.834	  -0.167
   2.834	  -0.166
   2.835	  -0.166
   2.836	  -0.165
   2.836	  -0.164
   2.837	  -0.164
   2.837	  -0.163
   2.838	  -0.163
   2.839	  -0.162
   2.839	  -0.161
   2.840	  -0.161
   2.840	  -0.160
   2.841	  -0.160
   2.842	  -0.159
   2.842	  -0.158
   2.843	  -0.158
   2.843	  -0.157
   2.844	  -0.157
   2.845	  -0.156
   2.845	  -0.155
   2.846	  -0.155
   2.846	  -0.154
   2.847	  -0.154
   2.848	  -0.153
   2.848	  -0.152
   2.849	  -0.152
   2.849	  -0.151
   2.850	  -0.151
   2.851	  -0.150
   2.851	  -0.149
   2.852	  -0.149
   2.852	  -0.148
   2.853	  -0.148
   2.854	  -0.147
   2.854	  -0.146
   2.855	  -0.146
   2.855	  -0.145
   2.856	  -0.145
   2.857	  -0.144
   2.857	  -0.143
   2.858	  -0.143
   2.858	  -0.142
   2.859	  -0.142
   2.860	  -0.141
   2.860	  -0.140
   2.861	  -0.140
   2.861	  -0.139
   2.862	  -0.139
   2.863	  -0.138
   2.863	  -0.137
   2.864	  -0.137
   2.864	  -0.136
   2.865	  -0.136
   2.866	  -0.135
   2.866	  -0.134
   2.867	  -0.134
   2.867	  -0.133
   2.868	  -0.133
   2.869	  -0.132
   2.869	  -0.131
   2.870	  -0.131
   2.870	  -0.130
   2.871	  -0.130
   2.872	  -0.129
   2.872	  -0.128
   2.873	  -0.128
   2.873	  -0.127
   2.874	  -0.127
   2.875	  -0.126
   2.875	  -0.125
   2.876	  -0.125
   2.876	  -0.124
   2.877	  -0.124
   2.878	  -0.123
   2.878	  -0.122
   2.879	  -0.122
   2.879	  -0.121
   2.880	  -0.121
   2.881	  -0.120
   2.881	  -0.119
   2.882	  -0.119
   2.882	  -0.118
   2.883	  -0.118
   2.884	  -0.117
   2.884	  -0.116
   2.885	  -0.116
   2.885	  -0.115
   2.886	  -0.115
   2.887	  -0.114
   2.887	  -0.113
   2.888	  -0.113
   2.888	  -0.112
   2.889	  -0.112
   2.890	  -0.111
   2.890	  -0.110
   2.891	  -0.110
   2.891	  -0.109
   2.892	  -0.109
   2.893	  -0.108
   2.893	  -0.107
   2.894	  -0.107
   2.894	  -0.106
   2.895	  -0.106
   2.896	  -0.105
   2.896	  -0.104
   2.897	  -0.104
   2.897	  -0.103
   2.898	  -0.103
   2.899	  -0.102
   2.899	  -0.101
   2.900	  -0.101
   2.900	  -0.100
   2.901	  -0.100
   2.902	  -0.099
   2.902	  -0.098
   2.903	  -0.098
   2.903	  -0.097
   2.904	  -0.097
   2.905	  -0.096
   2.905	  -0.095
   2.906	  -0.095
   2.906	  -0.094
   2.907	  -0.094
   2.908	  -0.093
   2.908	  -0.092
   2.909	  -0.092
   2.909	  -0.091
   2.910	  -0.091
   2.911	  -0.090
   2.911	  -0.089
   2.912	  -0.089
   2.912	  -0.088
   2.913	  -0.088
   2.914	  -0.087
   2.914	  -0.086
   2.915	  -0.086
   2.915	  -0.085
   2.916	  -0.085
   2.917	  -0.084
   2.917	  -0.083
   2.918	  -0.083
   2.918	  -0.082
   2.919	  -0.082
   2.920	  -0.081
   2.920	  -0.080
   2.921	  -0.080
   2.921	  -0.079
   2.922	  -0.079
   2.923	  -0.078
   2.923	  -0.077
   2.924	  -0.077
   2.924	  -0.076
   2.925	  -0.076
   2.926	  -0.075
   2.926	  -0.074
   2.927	  -0.074
   2.927	  -0.073
   2.928	  -0.073
   2.929	  -0.072
   2.929	  -0.071
   2.930	  -0.071
   2.930	  -0.070
   2.931	  -0.070
   2.932	  -0.069
   2.932	  -0.068
   2.933	  -0.068
   2.933	  -0.067
   2.934	  -0.067
   2.935	  -0.066
   2.935	  -0.065
   2.936	  -0.065
   2.936	  -0.064
   2.937	  -0.064
   2.938	  -0.063
   2.938	  -0.062
   2.939	  -0.062
   2.939	  -0.061
   2.940	  -0.061
   2.941	  -0.060
   2.941	  -0.059
   2.942	  -0.059
   2.942	  -0.058
   2.943	  -0.058
   2.944	  -0.057
   2.944	  -0.056
   2.945	  -0.056
   2.945	  -0.055
   2.946	  -0.055
   2.947	  -0.054
   2.947	  -0.053
   2.948	  -0.053
   2.948	  -0.052
   2.949	  -0.052
   2.950	  -0.051
   2.950	  -0.050
   2.951	  -0.050
   2.951	  -0.049
   2.952	  -0.049
   2.953	  -0.048
   2.953	  -0.047
   2.954	  -0.047
   2.954	  -0.046
   2.955	  -0.046
   2.956	  -0.045
   2.956	  -0.044
   2.957	  -0.044
   2.957	  -0.043
   2.958	  -0.043
   2.959	  -0.042
   2.959	  -0.041
   2.960	  -0.041
   2.960	  -0.040
   2.961	  -0.040
   2.962	  -0.039
   2.962	  -0.038
   2.963	  -0.038
   2.963	  -0.037
   2.964	  -0.037
   2.965	  -0.036
   2.965	  -0.035
   2.966	  -0.035
   2.966	  -0.034
   2.967	  -0.034
   2.968	  -0.033
   2.968	  -0.032
   2.969	  -0.032
   2.969	  -0.031
   2.970	  -0.031
   2.971	  -0.030
   2.971	  -0.029
   2.972	  -0.029
   2.972	  -0.028
   2.973	  -0.028
   2.974	  -0.027
   2.974	  -0.026
   2.975	  -0.026
   2.975	  -0.025
   2.976	  -0.025
   2.977	  -0.024
   2.977	  -0.023
   2.978	  -0.023
   2.978	  -0.022
   2.979	  -0.022
   2.980	  -0.021
   2.980	  -0.020
   2.981	  -0.020
   2.981	  -0.019
   2.982	  -0.019
   2.983	  -0.018
   2.983	  -0.017
   2.984	  -0.017
   2.984	  -0.016
   2.985	  -0.016
   2.986	  -0.015
   2.986	  -0.014
   2.987	  -0.014
   2.987	  -0.013
   2.988	  -0.013
   2.989	  -0.012
   2.989	  -0.011
   2.990	  -0.011
   2.990	  -0.010
   2.991	  -0.010
   2.992	  -0.009
   2.992	  -0.008
   2.993	  -0.008
   2.993	  -0.007
   2.994	  -0.007
   2.995	  -0.006
   2.995	  -0.005
   2.996	  -0.005
   2.996	  -0.004
   2.997	  -0.004
   2.998	  -0.003
   2.998	  -0.002
   2.999	  -0.002
   2.999	  -0.001
   3.000	  -0.001
